num_colloc,num_layers,neurons_per_layer,num_trainable_params,err_l2_median,err_l2_mean,err_l2_min,err_l2_max,err_inf_median,err_inf_mean,err_inf_min,err_inf_max,loss_train_median,loss_train_mean,loss_train_min,loss_train_max,loss_test_median,loss_test_mean,loss_test_min,loss_test_max
80,4,10,361,0.0002697666782592,0.00038487304894156,0.0001947521962056,0.0007568837872832,0.0004056045644061,0.0005490496960429199,0.0002573076862301,0.0011044366687639,5.1086026e-05,4.6722051400000004e-05,3.2774056e-05,6.037644e-05,6.0553393e-05,7.02296926e-05,3.443278e-05,0.00010817011
80,4,20,1321,0.0002408719741188,0.00035169382094903166,7.444869535075841e-05,0.0009637192551163,0.0003335551767689,0.0005060035970705201,0.000119218565918,0.0013888627290728,4.3644046e-05,4.0195249999999994e-05,2.3227814e-05,5.006683e-05,6.0887505e-05,5.31394868e-05,2.8531973e-05,7.5991906e-05
160,2,20,481,9.971802451812612e-05,9.001981161671351e-05,2.0238734366127436e-05,0.0001576133120004,0.0001178856367445,0.0001227706574186802,3.1051536212300945e-05,0.000222685980911,2.304723e-05,2.2786449400000003e-05,1.6011652e-05,2.8679027e-05,2.046932e-05,2.14319566e-05,1.7059217e-05,2.763093e-05
160,4,10,361,0.0001258738716767,0.00013421554181456056,9.087676374793131e-05,0.0002076317574186,0.0002133920788767,0.00020234092938079998,0.0001181582147901,0.000287212431431,4.6391106e-05,5.50207578e-05,1.1325029e-05,0.00012277732,4.8681533e-05,5.3751162099999996e-05,1.16496285e-05,9.897978e-05
160,4,20,1321,9.870948829639584e-05,0.00011263134377451683,6.0318189716165935e-05,0.000183469072603,0.0001695256346013,0.0001641075148733859,7.905993650073745e-05,0.0003035599268443,3.7777627e-05,4.017961272e-05,5.8110086e-06,0.00010002278,2.8538643e-05,3.23257328e-05,5.607246e-06,7.2026436e-05
320,2,20,481,0.0001041431458794,0.00010967435128996652,3.405179207295233e-05,0.0001721094982073,0.0001827095202091,0.00015658479184179486,5.302819066907438e-05,0.0002452866497447,1.0342566e-05,2.0054845079999998e-05,6.0842594e-06,4.6082943e-05,1.0212791e-05,1.691922088e-05,4.961716e-06,4.2110056e-05
320,4,10,361,8.498864049590837e-05,0.00011736755425158823,1.4433380231602186e-05,0.0003296658619705,0.0001352321358267,0.00018655840969590245,2.634125249728614e-05,0.0005346215156616,3.7957878e-05,4.1143511e-05,1.734177e-05,6.365552e-05,3.287247e-05,3.34728122e-05,1.6846416e-05,4.893683e-05
320,4,20,1321,5.290578910409981e-05,6.867741348381272e-05,4.803725635814374e-05,0.0001232990903656,9.188238570804336e-05,0.00011793986706954043,6.877907029539942e-05,0.0001860536181054,6.385127e-05,7.98241632e-05,1.2599626e-05,0.00018283281,3.894458e-05,6.21842934e-05,1.7472103e-05,0.00016707009
640,2,20,481,8.578164083087908e-05,7.586768606465986e-05,1.0218885226475868e-05,0.0001598980083977,0.0001210840546362,0.0001164111956329915,2.6075928615865163e-05,0.0002551875430776,2.0598745e-05,2.7945019399999996e-05,1.5349126e-05,5.8331647e-05,1.3907008e-05,2.22868947e-05,1.1934101e-05,4.6764537e-05
640,4,10,361,4.112977770085857e-05,4.749867319300825e-05,6.977097066180714e-06,0.0001214891723017,6.941677709743077e-05,7.93444370594463e-05,1.5434969852790026e-05,0.0001939088106152,2.0982236e-05,1.9576613e-05,1.1561721e-05,2.7776887e-05,1.4556982e-05,1.3618300800000001e-05,8.089246e-06,1.9180907e-05
